id,geo_point_2d,intensidad,alcaldia,area_m2,perime_m,intens_num,int2
1703.0,"19.3859857471,-99.0321480791",Muy Alto,Iztapalapa,185664.623942,1969.42560637,100,5
1712.0,"19.3658124098,-99.0862135095",Muy Alto,Iztapalapa,684335.567231,4625.10987137,100,5
1715.0,"19.4946341174,-99.1925463843",Muy Alto,Azcapotzalco,443925.241121,3525.81665914,100,5
1723.0,"19.3370541761,-99.096930658",Muy Bajo,Iztapalapa,586002.098331,3502.90317168,0 a 25,1
1744.0,"19.2102668988,-98.9728583417",Alto,Milpa Alta,259100.503287,2631.12013976,73 a 99,4
1754.0,"19.3130469767,-99.1222375517",Muy Alto,Coyoacán,143640.043236,1806.45009277,100,5
1777.0,"19.33460829,-99.1306266329",Muy Alto,Coyoacán,288998.06978,2386.35952441,100,5
1781.0,"19.3595582098,-99.0511900523",Muy Alto,Iztapalapa,274503.718041,2199.6896669,100,5
1785.0,"19.4605105077,-99.157159274",Muy Alto,Cuauhtémoc,458344.81236,3468.75671392,100,5
1788.0,"19.4283894099,-99.0695966522",Muy Alto,Venustiano Carranza,157156.566268,1734.16384454,100,5
1792.0,"19.4410836074,-99.0872289439",Muy Alto,Venustiano Carranza,185349.058384,1810.20686239,100,5
1800.0,"19.4721672701,-99.1846873008",Muy Alto,Azcapotzalco,398223.085831,3039.04536798,100,5
1812.0,"19.4262249933,-99.0614626661",Muy Alto,Venustiano Carranza,87905.8460537,1960.12120011,100,5
1836.0,"19.4380466548,-99.1815377565",Muy Alto,Miguel Hidalgo,107972.502802,1398.64792345,100,5
1854.0,"19.4393746202,-99.1899523152",Alto,Miguel Hidalgo,281704.246832,3242.61800572,73 a 99,4
1859.0,"19.450412294,-99.1788070596",Muy Alto,Miguel Hidalgo,408434.703475,3170.25902568,100,5
1860.0,"19.44694546,-99.202371114",Medio,Miguel Hidalgo,148610.698837,2031.22580228,50 a 72,3
1864.0,"19.4753431541,-99.1563864074",Muy Alto,Azcapotzalco,192071.655923,1763.68028223,100,5
1865.0,"19.4717144711,-99.1553663421",Muy Alto,Azcapotzalco,207715.233226,1902.21523913,100,5
1882.0,"19.4000140039,-99.2523296608",Muy Bajo,Miguel Hidalgo,623083.055287,6023.11106386,0 a 25,1
1884.0,"19.4009210056,-99.1860523098",Alto,Miguel Hidalgo,194629.369608,2006.06358117,73 a 99,4
1885.0,"19.4179162519,-99.230811666",Muy Bajo,Miguel Hidalgo,426614.911165,4490.47929151,0 a 25,1
1895.0,"19.4127672361,-99.1182527589",Muy Alto,Venustiano Carranza,179024.885572,1926.25484091,100,5
1897.0,"19.3605230243,-99.1567667582",Medio,Benito Juárez,360951.976981,2358.60566841,50 a 72,3
1932.0,"19.4442148275,-99.1621026514",Muy Alto,Cuauhtémoc,280130.810991,2206.09604601,100,5
1945.0,"19.3667464132,-99.1458934771",Muy Alto,Benito Juárez,329015.491059,2408.25392365,100,5
1952.0,"19.4527137592,-99.1323397615",Muy Alto,Cuauhtémoc,33192.5515138,1003.53181306,100,5
1963.0,"19.4540615535,-99.1475351282",Muy Alto,Cuauhtémoc,27360.1033931,808.347656422,100,5
1985.0,"19.4303949546,-99.0993122944",Muy Alto,Venustiano Carranza,199359.859533,1816.33437745,100,5
1996.0,"19.3731589055,-99.1784282973",Bajo,Benito Juárez,302433.475499,5533.10402169,26 a 49,2
2000.0,"19.4529809324,-99.1346496714",Muy Alto,Cuauhtémoc,27873.8009774,739.859544333,100,5
2008.0,"19.4298513234,-99.1756519801",Muy Alto,Miguel Hidalgo,286520.631052,2468.96748076,100,5
2010.0,"19.4284098601,-99.0604015966",Muy Alto,Venustiano Carranza,22732.5047513,695.685674044,100,5
2037.0,"19.4233836104,-99.150579353",Muy Alto,Cuauhtémoc,282042.037803,2605.25482803,100,5
2040.0,"19.4281049379,-99.1450803837",Muy Alto,Cuauhtémoc,417133.282934,2700.28183623,100,5
2066.0,"19.4184184485,-99.1286391638",Muy Alto,Cuauhtémoc,288304.126573,2793.81657007,100,5
2071.0,"19.36055076,-99.1411976763",Alto,Benito Juárez,318568.534497,2398.07342768,73 a 99,4
2074.0,"19.3708763754,-99.1456965327",Muy Alto,Benito Juárez,155493.839868,1953.82382901,100,5
2090.0,"19.5367720619,-99.1442916349",Muy Alto,Gustavo A. Madero,192113.985681,1855.87343553,100,5
2095.0,"19.4535850078,-99.0543293748",Alto,Gustavo A. Madero,154505.465813,1718.91514729,73 a 99,4
2099.0,"19.4046622859,-99.0806626712",Muy Alto,Iztacalco,127498.855559,1999.07660431,100,5
2115.0,"19.4120490982,-99.1371597391",Muy Alto,Cuauhtémoc,146801.285085,1507.57939588,100,5
2117.0,"19.4712026524,-99.0974091489",Muy Alto,Gustavo A. Madero,402681.523524,2592.57625921,100,5
2122.0,"19.5072190117,-99.0985326039",Muy Alto,Gustavo A. Madero,110678.948485,1383.84108401,100,5
2126.0,"19.4734026245,-99.125759476",Muy Alto,Gustavo A. Madero,208833.335434,2542.92200946,100,5
2134.0,"19.4282498714,-99.1394245172",Muy Alto,Cuauhtémoc,190411.50771,1745.08446455,100,5
2144.0,"19.5406399472,-99.1432150693",Alto,Gustavo A. Madero,295272.362777,2590.71923845,73 a 99,4
2146.0,"19.4907947327,-99.1073148934",Alto,Gustavo A. Madero,195594.162245,2110.64704825,73 a 99,4
2152.0,"19.3977487381,-99.0916867297",Muy Alto,Iztacalco,362021.954658,2570.01648041,100,5
2153.0,"19.3968270339,-99.1216899481",Muy Alto,Iztacalco,113774.674455,1385.0648465,100,5
2200.0,"19.5156444798,-99.1402397091",Muy Alto,Gustavo A. Madero,286208.190262,2330.00473629,100,5
2231.0,"19.4091644753,-99.1527899434",Muy Alto,Cuauhtémoc,500694.053514,3466.78362885,100,5
2248.0,"19.403973116,-99.1701945489",Muy Alto,Cuauhtémoc,105352.098405,1641.59659075,100,5
2276.0,"19.4083975223,-99.1479515771",Muy Alto,Cuauhtémoc,224135.509648,2060.83246173,100,5
2294.0,"19.4185360286,-99.1137298929",Muy Alto,Venustiano Carranza,124511.805076,1422.25000199,100,5
2300.0,"19.4410140327,-99.1481711466",Muy Alto,Cuauhtémoc,332790.442279,2656.15585627,100,5
2365.0,"19.4410925816,-99.1258143097",Muy Alto,Cuauhtémoc,225417.867466,2775.47213915,100,5
2390.0,"19.4068756659,-99.1239670077",Alto,Venustiano Carranza,223926.750183,1927.27635973,73 a 99,4
2405.0,"19.4160215275,-99.199528868",Muy Bajo,Miguel Hidalgo,1665326.17916,6833.18053979,0 a 25,1
2413.0,"19.4270063569,-99.1584330386",Muy Alto,Cuauhtémoc,238480.375339,1946.29289859,100,5
2422.0,"19.4391925901,-99.1223510089",Muy Alto,Venustiano Carranza,165599.736625,1887.92283115,100,5
2429.0,"19.4481550898,-99.0908953216",Muy Alto,Venustiano Carranza,142488.860916,1861.50211299,100,5
2453.0,"19.3662495691,-99.3098284797",Muy Bajo,Cuajimalpa de Morelos,2123491.19928,8455.26934799,0 a 25,1
1617.0,"19.2050907343,-99.0512943703",Muy Bajo,Milpa Alta,483204.640468,5429.65610041,0 a 25,1
1616.0,"19.2064768243,-99.0462738875",Bajo,Milpa Alta,531080.294724,5528.51066989,26 a 49,2
1635.0,"19.3218796389,-99.2562044387",Muy Bajo,La Magdalena Contreras,271515.278658,3036.00685918,0 a 25,1
1621.0,"19.324784012,-99.1114052537",Muy Alto,Coyoacán,167508.372792,1685.09827832,100,5
1596.0,"19.3503727883,-99.0438672234",Muy Alto,Iztapalapa,159012.539297,1758.72450347,100,5
1683.0,"19.3654281126,-99.2946611604",Muy Bajo,Cuajimalpa de Morelos,315034.615487,2495.31153664,0 a 25,1
1708.0,"19.3809431865,-99.045359875",Muy Alto,Iztapalapa,783822.611818,3908.8165465,100,5
1703.0,"19.3859857471,-99.0321480791",Muy Alto,Iztapalapa,185664.623942,1969.42560637,100,5
1593.0,"19.1792458863,-99.0332881892",Muy Bajo,Milpa Alta,808467.895774,5512.78394543,0 a 25,1
1548.0,"19.4927425982,-99.1623695354",Medio,Azcapotzalco,2043972.64755,6923.90307757,50 a 72,3
1579.0,"19.3092961196,-99.1193827361",Muy Alto,Coyoacán,537102.116877,2997.0210279,100,5
1556.0,"19.4741781567,-99.13244313",Muy Alto,Gustavo A. Madero,363140.253164,2967.10287075,100,5
1529.0,"19.3308089146,-99.1195889899",Muy Alto,Coyoacán,235072.679623,2090.25948362,100,5
1681.0,"19.3786742507,-99.2793493668",Muy Bajo,Cuajimalpa de Morelos,968314.475529,5734.55317202,0 a 25,1
1652.0,"19.3791682979,-99.0324281379",Medio,Iztapalapa,270963.060573,3228.21854783,50 a 72,3
1661.0,"19.3207656377,-99.134259419",Muy Alto,Coyoacán,360382.609214,2810.0555521,100,5
1636.0,"19.3260764116,-99.2437865064",Muy Bajo,La Magdalena Contreras,187938.835679,1907.91145169,0 a 25,1
1664.0,"19.4718484557,-99.1668021246",Muy Alto,Azcapotzalco,73538.9182624,1516.77570484,100,5
1653.0,"19.3881573819,-99.044654864",Muy Alto,Iztapalapa,163881.912785,1956.37896847,100,5
1870.0,"19.4428395147,-99.1105082172",Muy Alto,Venustiano Carranza,80866.0593618,1425.26261568,100,5
1751.0,"19.3453717275,-99.3029179614",Muy Bajo,Cuajimalpa de Morelos,1120860.90996,5947.05846971,0 a 25,1
1744.0,"19.2102668988,-98.9728583417",Alto,Milpa Alta,259100.503287,2631.12013976,73 a 99,4
1733.0,"19.4729160123,-99.1778912593",Muy Alto,Azcapotzalco,316691.513807,2399.83047727,100,5
1855.0,"19.4055425702,-99.240237588",Muy Bajo,Miguel Hidalgo,134147.793744,2086.96327605,0 a 25,1
1850.0,"19.4463709647,-99.1076994584",Muy Alto,Venustiano Carranza,99143.9097592,1374.02339946,100,5
1846.0,"19.498527952,-99.178322109",Muy Alto,Azcapotzalco,749522.471597,4038.37749448,100,5
1808.0,"19.4206431694,-99.1080450461",Muy Alto,Venustiano Carranza,71550.563852,1192.29967127,100,5
1849.0,"19.448233866,-99.1150965179",Muy Alto,Venustiano Carranza,107232.335967,2064.75532246,100,5
1876.0,"19.4496271287,-99.2007646846",Muy Alto,Miguel Hidalgo,78742.6352103,1258.60423536,100,5
1908.0,"19.4157304232,-99.1089093803",Muy Alto,Venustiano Carranza,43823.9124422,1071.79448458,100,5
1956.0,"19.4498476931,-99.1212947747",Muy Alto,Venustiano Carranza,141814.198772,1832.15099321,100,5
1909.0,"19.4153718025,-99.1002308524",Muy Alto,Venustiano Carranza,90718.8301877,1280.05603227,100,5
1954.0,"19.4497871647,-99.1347622052",Muy Alto,Cuauhtémoc,68904.4918324,1341.77500331,100,5
1925.0,"19.4560081269,-99.1483064033",Muy Alto,Cuauhtémoc,37967.7319989,1072.79956885,100,5
1915.0,"19.453247327,-99.1447085387",Muy Alto,Cuauhtémoc,36117.9569985,890.932641912,100,5
2003.0,"19.4525118188,-99.1418336576",Muy Alto,Cuauhtémoc,38889.3551296,876.584744472,100,5
464.0,"19.2507580755,-99.1885065722",Muy Bajo,Tlalpan,1349989.24715,6352.24485972,0 a 25,1
472.0,"19.3563410356,-99.2191776396",Muy Bajo,Álvaro Obregón,462188.445691,4748.34512872,0 a 25,1
467.0,"19.2993020038,-99.0537533637",Muy Alto,Tláhuac,222854.003768,2156.70362349,100,5
448.0,"19.2825174379,-99.1941772174",Muy Bajo,Tlalpan,390358.593646,3012.83419535,0 a 25,1
417.0,"19.3439374215,-99.1897154307",Muy Bajo,Álvaro Obregón,312281.973873,3565.28011608,0 a 25,1
451.0,"19.2966616135,-99.0524144931",Muy Alto,Tláhuac,230048.42995,2660.49060122,100,5
401.0,"19.286182897,-99.1513068126",Alto,Tlalpan,421071.130283,3290.9130354,73 a 99,4
567.0,"19.3966279547,-99.11707721",Muy Alto,Iztacalco,191555.897365,1825.03675365,100,5
559.0,"19.387757156,-99.2077159079",Muy Bajo,Álvaro Obregón,36877.275036,800.635820676,0 a 25,1
395.0,"19.3416646891,-99.2361050336",Muy Bajo,Álvaro Obregón,856854.924248,7712.93149617,0 a 25,1
374.0,"19.2559413572,-99.1261039181",Alto,Xochimilco,928870.638563,4810.42634784,73 a 99,4
391.0,"19.2821277862,-99.1596150733",Muy Bajo,Tlalpan,214200.229682,2973.49588144,0 a 25,1
498.0,"19.3845642835,-99.2136285999",Muy Bajo,Álvaro Obregón,102184.906161,1399.86195104,0 a 25,1
486.0,"19.3071853509,-99.0412257213",Muy Alto,Tláhuac,90651.8590797,1410.71477015,100,5
514.0,"19.2877045118,-99.0576441082",Muy Alto,Tláhuac,119472.709999,2099.93067431,100,5
587.0,"19.2125456141,-98.9976184016",Muy Bajo,Milpa Alta,846408.287471,5067.21452093,0 a 25,1
584.0,"19.2197382901,-98.9879864539",Muy Alto,Milpa Alta,864923.807087,4834.56019747,100,5
576.0,"19.1928096213,-98.9967557008",Muy Bajo,Milpa Alta,20997.2601187,692.242095771,0 a 25,1
663.0,"19.3119571291,-99.2521485091",Muy Bajo,La Magdalena Contreras,132905.928887,1770.71363113,0 a 25,1
680.0,"19.3619965067,-99.1077182541",Muy Alto,Iztapalapa,648205.582496,3600.41936076,100,5
661.0,"19.3035449096,-99.2679633387",Muy Bajo,La Magdalena Contreras,258326.33673,2266.17938859,0 a 25,1
674.0,"19.3732739648,-99.2322344185",Muy Bajo,Álvaro Obregón,176425.028169,1988.15948793,0 a 25,1
810.0,"19.304653196,-99.0657855819",Muy Alto,Iztapalapa,151458.098545,1638.40291498,100,5
793.0,"19.3276668657,-99.0520583279",Muy Alto,Iztapalapa,81617.2966013,1710.76131182,100,5
804.0,"19.3875810743,-99.1169018865",Muy Alto,Iztacalco,86459.0169903,1392.3244309,100,5
794.0,"19.3281471399,-99.0455884252",Muy Alto,Iztapalapa,182644.60753,1927.22699415,100,5
896.0,"19.3356657991,-99.0508529683",Muy Alto,Iztapalapa,195123.937405,1918.29380948,100,5
854.0,"19.373469671,-99.0337601285",Alto,Iztapalapa,285763.470576,2616.43892727,73 a 99,4
856.0,"19.3600205479,-99.0553050144",Muy Alto,Iztapalapa,278523.397073,2161.81716674,100,5
967.0,"19.3199808804,-99.0322421904",Muy Bajo,Iztapalapa,595520.270338,3757.77237701,0 a 25,1
986.0,"19.3266846174,-99.0549006283",Muy Alto,Iztapalapa,273859.181322,2796.61377417,100,5
20.0,"19.2533582325,-99.0594526586",Alto,Xochimilco,366268.737458,3098.60258378,73 a 99,4
41.0,"19.3806747522,-99.1721936882",Alto,Benito Juárez,217990.579132,2323.846362,73 a 99,4
40.0,"19.3861871392,-99.1666193379",Muy Alto,Benito Juárez,354758.280094,2452.99944916,100,5
131.0,"19.2669251341,-99.1841348625",Muy Bajo,Tlalpan,786576.768164,4423.03909883,0 a 25,1
116.0,"19.3923820189,-99.1355260449",Muy Alto,Benito Juárez,125468.547134,1726.71942925,100,5
235.0,"19.3610554447,-99.2491332123",Muy Bajo,Álvaro Obregón,228192.930272,3532.55719424,0 a 25,1
202.0,"19.2458990238,-99.1076037469",Medio,Xochimilco,347735.056269,3598.93445767,50 a 72,3
222.0,"19.2474330649,-98.9963083949",Muy Alto,Tláhuac,198506.957543,2530.63350549,100,5
254.0,"19.3069701351,-99.0554872813",Alto,Tláhuac,360981.25543,2723.3665586,73 a 99,4
148.0,"19.2726123658,-99.0997849416",Alto,Xochimilco,420448.301984,3165.92305868,73 a 99,4
149.0,"19.2708791397,-99.1032964342",Muy Alto,Xochimilco,168118.133051,1913.59004796,100,5
69.0,"19.3782910037,-99.1379507475",Muy Alto,Benito Juárez,157838.905246,1652.63514203,100,5
87.0,"19.3771282688,-99.1874567364",Muy Bajo,Benito Juárez,255621.073261,2792.32563808,0 a 25,1
89.0,"19.3864207169,-99.1502515441",Muy Alto,Benito Juárez,271395.742928,2332.2228682,100,5
307.0,"19.3571101502,-99.2294866226",Muy Bajo,Álvaro Obregón,116584.671873,1548.70584936,0 a 25,1
281.0,"19.228298699,-99.166439749",Muy Bajo,Tlalpan,98552.846046,1764.00375665,0 a 25,1
267.0,"19.3994109598,-99.2076457874",Muy Bajo,Álvaro Obregón,316451.510592,2644.49936024,0 a 25,1
341.0,"19.3817083305,-99.0352399487",Muy Alto,Iztapalapa,52460.5325147,1412.05923311,100,5
364.0,"19.3595443791,-99.0318209872",Muy Alto,Iztapalapa,573620.731193,3075.25416073,100,5
1021.0,"19.2767559544,-99.1544235579",Muy Bajo,Tlalpan,157919.644612,3034.12808992,0 a 25,1
1031.0,"19.2532516958,-99.0348991591",Bajo,Xochimilco,1844739.14711,6270.08750829,26 a 49,2
1036.0,"19.2451468458,-99.0824412525",Medio,Xochimilco,781865.200838,5178.11359091,50 a 72,3
1058.0,"19.3468914977,-99.08000899",Alto,Iztapalapa,124169.966604,1651.97778881,73 a 99,4
1120.0,"19.3004702312,-99.1689065595",Bajo,Tlalpan,171251.615444,1677.11713909,26 a 49,2
1167.0,"19.3543189922,-99.0886038781",Bajo,Iztapalapa,349199.207844,2911.62168547,26 a 49,2
1170.0,"19.3308661134,-99.0796489644",Muy Alto,Iztapalapa,390329.830861,3124.82844225,100,5
1187.0,"19.3278433925,-99.143568394",Muy Alto,Coyoacán,360003.523041,3572.03645655,100,5
1189.0,"19.4098010199,-99.0638562226",Muy Alto,Iztacalco,246910.476113,2728.14349012,100,5
1210.0,"19.3907395886,-99.0914344678",Muy Alto,Iztacalco,116385.910624,1750.24799096,100,5
1219.0,"19.50518825,-99.1262119363",Muy Alto,Gustavo A. Madero,194151.499601,1952.76112833,100,5
1231.0,"19.3939973501,-99.0678176004",Muy Alto,Iztacalco,313820.870736,2911.91035309,100,5
1233.0,"19.3854739811,-99.1058573079",Muy Alto,Iztacalco,130860.341536,1604.05813494,100,5
1244.0,"19.5224888839,-99.1546871999",Muy Alto,Gustavo A. Madero,264491.44496,2416.27309639,100,5
1245.0,"19.5208596865,-99.1631124392",Muy Alto,Gustavo A. Madero,243385.414635,2101.46621766,100,5
1246.0,"19.5681870114,-99.1258275783",Muy Bajo,Gustavo A. Madero,356542.262952,2548.93209376,0 a 25,1
1274.0,"19.3846171596,-99.1185910765",Muy Alto,Iztacalco,118098.307017,1604.96709512,100,5
1277.0,"19.4779323964,-99.065444295",Alto,Gustavo A. Madero,240227.56206,2067.21090149,73 a 99,4
1280.0,"19.4916674811,-99.0735043442",Muy Alto,Gustavo A. Madero,172955.554117,1810.27275086,100,5
1291.0,"19.5016504251,-99.1651897945",Alto,Azcapotzalco,1679100.83236,5894.18499465,73 a 99,4
1314.0,"19.4944844499,-99.2054575404",Muy Alto,Azcapotzalco,64318.9702499,1064.53853787,100,5
1316.0,"19.3341414822,-99.1624704181",Alto,Coyoacán,366385.137411,3844.62950241,73 a 99,4
1322.0,"19.5663428776,-99.1174079898",Muy Bajo,Gustavo A. Madero,2273692.68164,8212.11293535,0 a 25,1
1335.0,"19.3224126931,-99.115334253",Muy Alto,Coyoacán,87380.9140442,1290.99266778,100,5
1337.0,"19.3069231097,-99.1523951302",Alto,Coyoacán,295099.873132,2472.03067722,73 a 99,4
1344.0,"19.5503390637,-99.1311351852",Bajo,Gustavo A. Madero,152840.396809,2161.36131752,26 a 49,2
1354.0,"19.3064432919,-99.1772402682",Muy Bajo,Coyoacán,78362.198075,1846.27395024,0 a 25,1
1368.0,"19.4664100181,-99.1627859332",Muy Alto,Azcapotzalco,100664.579257,1832.55713088,100,5
1369.0,"19.4631759392,-99.1643317932",Muy Alto,Azcapotzalco,55149.1761401,1060.49036654,100,5
1379.0,"19.3468866336,-99.3197537228",Muy Bajo,Cuajimalpa de Morelos,98264.9224604,2372.98913419,0 a 25,1
1380.0,"19.3174458429,-99.1050589025",Muy Alto,Coyoacán,161673.05704,1742.30137121,100,5
1392.0,"19.4697569383,-99.1463981549",Muy Alto,Azcapotzalco,212125.070272,2077.51299345,100,5
1395.0,"19.313720944,-99.1525348405",Medio,Coyoacán,351711.649772,2803.66494966,50 a 72,3
1408.0,"19.3485682541,-99.1228848645",Muy Alto,Coyoacán,359112.403269,2362.1536908,100,5
1410.0,"19.4788692916,-99.2174105392",Medio,Azcapotzalco,167479.329925,1707.5579326,50 a 72,3
1417.0,"19.4839462865,-99.0732900281",Muy Alto,Gustavo A. Madero,220438.421752,1893.52552658,100,5
1443.0,"19.4646616856,-99.1004851903",Muy Alto,Gustavo A. Madero,158857.949869,1790.43042932,100,5
1457.0,"19.5444196137,-99.1342963386",Bajo,Gustavo A. Madero,341160.206273,2922.92512583,26 a 49,2
1476.0,"19.5510411833,-99.1534351265",Muy Bajo,Gustavo A. Madero,195541.511109,2156.07501184,0 a 25,1
1481.0,"19.375389219,-99.0248109358",Alto,Iztapalapa,379139.360763,3329.74277417,73 a 99,4
1482.0,"19.3929014863,-99.0566556342",Muy Alto,Iztapalapa,509256.691944,3152.54793846,100,5
1485.0,"19.356528872,-99.0180404597",Muy Alto,Iztapalapa,419323.000077,2997.6502523,100,5
1489.0,"19.3101773236,-99.1027114119",Muy Alto,Coyoacán,181479.871361,1750.0105614,100,5
1498.0,"19.344484064,-99.1439098528",Muy Alto,Coyoacán,652219.324649,4073.85534862,100,5
535.0,"19.2920421733,-99.0611794865",Muy Alto,Tláhuac,64852.729601,1138.28246003,100,5
545.0,"19.3472189551,-99.2327928529",Muy Bajo,Álvaro Obregón,403347.479103,3993.29549738,0 a 25,1
546.0,"19.3540965836,-99.2362467368",Muy Bajo,Álvaro Obregón,142217.749205,2065.92821028,0 a 25,1
554.0,"19.2442628143,-99.1899371465",Muy Bajo,Tlalpan,196618.368431,2540.00870019,0 a 25,1
561.0,"19.2600708799,-99.1877288368",Muy Bajo,Tlalpan,2283832.65779,8481.45566327,0 a 25,1
577.0,"19.1876742201,-98.9953476942",Muy Bajo,Milpa Alta,603140.916505,4022.05185297,0 a 25,1
592.0,"19.3643942537,-99.0518120576",Muy Alto,Iztapalapa,301077.759453,3063.07579422,100,5
629.0,"19.3761871742,-99.0523947395",Muy Alto,Iztapalapa,20715.6451335,786.584970396,100,5
669.0,"19.3680563408,-98.9951251753",Alto,Iztapalapa,155891.628492,1790.3669898,73 a 99,4
673.0,"19.3282447463,-99.0130988439",Muy Bajo,Iztapalapa,1151272.00028,5736.06991501,0 a 25,1
739.0,"19.3367902336,-99.0486962097",Muy Alto,Iztapalapa,80754.8638734,1465.05516947,100,5
764.0,"19.3442139937,-99.0444216641",Muy Alto,Iztapalapa,194062.034289,1909.00469285,100,5
765.0,"19.3740654102,-99.0545840081",Muy Alto,Iztapalapa,11110.1747761,433.297006112,100,5
783.0,"19.3445731103,-99.0007448528",Muy Bajo,Iztapalapa,181419.309009,2228.97564291,0 a 25,1
803.0,"19.3900813141,-99.1152128896",Muy Alto,Iztacalco,182895.019304,1961.91139673,100,5
805.0,"19.3900159388,-99.1116613504",Muy Alto,Iztacalco,110489.386963,1903.07097038,100,5
821.0,"19.3651357122,-98.9994377697",Muy Alto,Iztapalapa,164741.688806,2612.24893612,100,5
824.0,"19.3619772454,-98.9948170683",Alto,Iztapalapa,112907.889932,1309.45531861,73 a 99,4
839.0,"19.3175637378,-99.0952544196",Muy Alto,Iztapalapa,382540.774773,4304.75360936,100,5
841.0,"19.3101731128,-99.0614018041",Muy Alto,Iztapalapa,1059000.04945,4776.15366642,100,5
872.0,"19.3717808059,-99.0521717415",Muy Alto,Iztapalapa,14703.750017,488.540490029,100,5
876.0,"19.335808539,-99.0777388568",Muy Alto,Iztapalapa,494746.885531,2872.18835144,100,5
881.0,"19.29256675,-99.1138069351",Muy Alto,Tlalpan,324220.15851,2251.66354007,100,5
907.0,"19.3021161709,-99.0684133185",Muy Alto,Iztapalapa,188927.955879,2358.46760923,100,5
917.0,"19.3286115903,-99.0229982758",Muy Bajo,Iztapalapa,132224.927484,2533.03125438,0 a 25,1
950.0,"19.3852442593,-99.0790517191",Muy Alto,Iztapalapa,570480.007479,3380.99096847,100,5
966.0,"19.3214383447,-99.0429147808",Muy Alto,Iztapalapa,188888.729902,2121.67859405,100,5
978.0,"19.38502311,-99.0895863494",Muy Alto,Iztapalapa,183371.098595,1775.72581087,100,5
197.0,"19.2483847207,-99.0497690225",Bajo,Xochimilco,1971701.39737,5988.66554126,26 a 49,2
209.0,"19.2946542283,-99.1274901117",Muy Alto,Tlalpan,198242.780762,2582.28430104,100,5
57.0,"19.263659665,-99.0955853066",Muy Alto,Xochimilco,142933.015078,1960.19799291,100,5
58.0,"19.2633072327,-99.1265216306",Muy Alto,Xochimilco,137918.423827,1966.91053271,100,5
